"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC0"
"License URL","https://creativecommons.org/publicdomain/zero/1.0/"
"Documentation URL","http://paleobiodb.org/data1.2/taxa/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/taxa/list.csv?datainfo&rowcount&base_name=Plantae&variant=all&show=class"
"Access Time","Thu 2025-06-26 21:48:33 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Plantae"
"","variant","all"
"","show","class"
"Elapsed Time","2.14"
"Records Found","32837"
"Records Returned","32837"
"Records:"
"orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","difference","accepted_no","accepted_rank","accepted_name","parent_no","reference_no","is_extant","n_occs","phylum","class","order","family","genus","type_taxon"
"404781","404781","txn","F","species","Acoropsis minor","","404781","species","Acoropsis minor","404780","71641","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Acoropsis",""
"405432","405432","txn","","genus","Arecites","","405432","genus","Arecites","55277","71641","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Arecites","Arecites trabucci"
"405433","405433","txn","","species","Arecites trabucci","","405433","species","Arecites trabucci","405432","71641","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Arecites",""
"406244","406244","txn","","genus","Campylospermum","","406244","genus","Campylospermum","55277","71641","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Campylospermum","Campylospermum hordwellensis"
"406245","406245","txn","","species","Campylospermum hordwellensis","","406245","species","Campylospermum hordwellensis","406244","71641","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Campylospermum",""
"228915","228915","txn","","genus","Araceaeites","","228915","genus","Araceaeites","55277","40795","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Araceaeites","Araceaeites parisiense"
"228917","228917","txn","","species","Araceaeites parisiense","","228917","species","Araceaeites parisiense","228915","40795","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Araceaeites",""
"447005","447005","txn","","species","Araceaeites friteli","","447005","species","Araceaeites friteli","228915","78993","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Araceaeites",""
"251572","251572","txn","F","genus","Proxapertites","","251572","genus","Proxapertites","55277","43665","extinct","552","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Proxapertites",""
"328457","328457","txn","F","species","Proxapertites psilatus","","328457","species","Proxapertites psilatus","251572","7828","extinct","14","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Proxapertites",""
"251574","251574","txn","F","species","Proxapertites tertiaria","","251574","species","Proxapertites tertiaria","251572","43665","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Proxapertites",""
"328446","328446","txn","F","species","Proxapertites humbertoides","","328446","species","Proxapertites humbertoides","251572","7828","extinct","11","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Proxapertites",""
"328454","328454","txn","F","species","Proxapertites magnus","","328454","species","Proxapertites magnus","251572","7828","extinct","17","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Proxapertites",""
"280353","280353","txn","","species","Proxapertites maracaiboensis","","280353","species","Proxapertites maracaiboensis","251572","43358","extinct","9","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Proxapertites",""
"251573","251573","txn","F","species","Proxapertites operculatus","","251573","species","Proxapertites operculatus","251572","43665","extinct","249","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Proxapertites",""
"280352","280352","txn","F","species","Proxapertites cursus","","280352","species","Proxapertites cursus","251572","58028","extinct","109","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Proxapertites",""
"328458","328458","txn","F","species","Proxapertites verrucatus","","328458","species","Proxapertites verrucatus","251572","7828","extinct","3","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Proxapertites",""
"55891","55891","txn","","genus","Pistia","","55891","genus","Pistia","55277","8628","extant","36","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Pistia","Pistia stratiotes"
"55890","55890","txn","","species","Pistia corrugata","","55890","species","Pistia corrugata","55891","8995","extinct","27","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Pistia",""
"424594","424594","txn","F","species","Pistia claibornensis","","424594","species","Pistia claibornensis","55891","72443","extinct","2","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Pistia",""
"499136","499136","txn","","species","Pistia stratiotes","","499136","species","Pistia stratiotes","55891","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Pistia",""
"451056","451056","txn","","species","Pistia wilcoxensis","","451056","species","Pistia wilcoxensis","55891","78993","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Pistia",""
"451053","451053","txn","V","species","Chondrophyllum nordenskioeldi","recombined as","451053","species","Pistia nordenskioeldi","55891","78993","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Pistia",""
"451053","451054","txn","","species","Pistia nordenskioeldi","","451053","species","Pistia nordenskioeldi","55891","78993","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Pistia",""
"451055","451055","txn","","species","Pistia spathulata","","451055","species","Pistia spathulata","55891","78993","extant","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Pistia",""
"454309","454309","txn","","genus","Colocasioideaepites","","454309","genus","Colocasioideaepites","55277","80975","extinct","7","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Colocasioideaepites",""
"454312","454312","txn","","species","Colocasioideaepites kingstoni","","454312","species","Colocasioideaepites kingstoni","454309","80975","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Colocasioideaepites",""
"454315","454315","txn","","species","Colocasioideaepites simsangensis","","454315","species","Colocasioideaepites simsangensis","454309","80975","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Colocasioideaepites",""
"454313","454313","txn","","species","Colocasioideaepites nymphaeaceaeformis","","454313","species","Colocasioideaepites nymphaeaceaeformis","454309","80975","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Colocasioideaepites",""
"454311","454311","txn","","species","Colocasioideaepites kamrupensis","","454311","species","Colocasioideaepites kamrupensis","454309","80975","extinct","2","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Colocasioideaepites",""
"454314","454314","txn","","species","Colocasioideaepites sellingii","","454314","species","Colocasioideaepites sellingii","454309","80975","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Colocasioideaepites",""
"454310","454310","txn","","species","Colocasioideaepites benstonei","","454310","species","Colocasioideaepites benstonei","454309","80975","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Colocasioideaepites",""
"461166","461166","txn","","genus","Typhonium","","461166","genus","Typhonium","55277","80975","extant","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Typhonium",""
"405264","405264","txn","","genus","Aracispermum","","405264","genus","Aracispermum","55277","71641","extinct","57","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Aracispermum","Aracispermum hippuriformis"
"418733","418733","txn","","species","Aracispermum arnense","","418733","species","Aracispermum arnense","405264","6706","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Aracispermum",""
"405265","405265","txn","","species","Aracispermum hippuriformis","","405265","species","Aracispermum hippuriformis","405264","71641","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Aracispermum",""
"406091","406091","txn","","genus","Caladiosoma","","406091","genus","Caladiosoma","55277","71641","extinct","2","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Caladiosoma","Caladiosoma miocenica"
"406092","406092","txn","","species","Caladiosoma miocenica","","406092","species","Caladiosoma miocenica","406091","71641","extinct","2","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Caladiosoma",""
"419160","419160","txn","","unranked clade","Monsteroideae","","419160","unranked clade","Monsteroideae","55277","72388","extant","63","Angiospermae","","","Araceae","",""
"419161","419161","txn","","genus","Epipremnum","","419161","genus","Epipremnum","419160","72388","extant","63","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Epipremnum",""
"198650","198650","txn","","genus","Cobbania","","198650","genus","Cobbania","55277","37460","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Cobbania","Cobbania corrugata"
"198651","198651","txn","","species","Cobbania corrugata","","198651","species","Cobbania corrugata","198650","37460","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Cobbania",""
"412700","412700","txn","","genus","Pistites","","412700","genus","Pistites","55277","71641","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Pistites","Pistites loriformis"
"412701","412701","txn","","species","Pistites loriformis","","412701","species","Pistites loriformis","412700","71641","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Pistites",""
"381023","381023","txn","F","subfamily","Lemnoideae","","381023","subfamily","Lemnoideae","55277","67797","extant","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","","Aquaephyllum"
"381019","381019","txn","F","genus","Aquaephyllum","","381019","genus","Aquaephyllum","381023","67795","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Aquaephyllum",""
"381020","381020","txn","F","species","Aquaephyllum auriculatum","","381020","species","Aquaephyllum auriculatum","381019","67795","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Aquaephyllum",""
"447094","447094","txn","","genus","Arisaema","","447094","genus","Arisaema","55277","78993","extant","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Arisaema",""
"447095","447095","txn","","species","Arisaema cretacea","","447095","species","Arisaema cretacea","447094","78993","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Arisaema",""
"447096","447096","txn","","species","Arisaema dubia","subjective synonym of","447095","species","Arisaema cretacea","447094","78993","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Arisaema",""
"447097","447097","txn","","species","Arisaema mattewanense","","447097","species","Arisaema mattewanense","447094","78993","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Arisaema",""
"452995","452995","txn","","species","Arisaema hesperia","","452995","species","Arisaema hesperia","447094","80177","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Araceae","Arisaema",""
"182974","182974","txn","","order","Acorales","","182974","order","Acorales","307280","35420","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Acorales","","",""
"55804","55804","txn","","family","Acoraceae","","55804","family","Acoraceae","182974","8820","","0","Angiospermae","NO_CLASS_SPECIFIED","Acorales","Acoraceae","",""
"53807","53807","txn","","family","Arecaceae","","53807","family","Arecaceae","307280","8578","extant","1622","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","",""
"464421","464421","txn","","genus","Parapalmocaulon","","464421","genus","Parapalmocaulon","53807","11290","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Parapalmocaulon","Parapalmocaulon surangei"
"464360","464360","txn","V","species","Palmocaulon surangei","recombined as","464360","species","Parapalmocaulon surangei","464421","82996","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Parapalmocaulon",""
"464360","464422","txn","","species","Parapalmocaulon surangei","","464360","species","Parapalmocaulon surangei","464421","82996","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Parapalmocaulon",""
"463700","463700","txn","","genus","Krempocarpon","nomen nudum","53807","family","Arecaceae","53807","82996","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Krempocarpon","Krempocarpon aquatica"
"463701","463701","txn","","species","Krempocarpon aquatica","","463701","species","Krempocarpon aquatica","463700","82996","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Krempocarpon",""
"424386","424386","txn","","unranked clade","Phoenicoideae","objective synonym of","53807","family","Arecaceae","307280","73379","extant","1622","Angiospermae","","","Arecaceae","",""
"424393","424393","txn","","genus","Phoenix","","424393","genus","Phoenix","53807","8628","extant","10","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Phoenix",""
"464458","464458","txn","","species","Phoenix intertrappea","nomen nudum","424393","genus","Phoenix","424393","82996","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Phoenix",""
"457615","457615","txn","","species","Phoenix paludosa","","457615","species","Phoenix paludosa","424393","80975","extant","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Phoenix",""
"328220","328220","txn","F","genus","Luminidites","","328220","genus","Luminidites","53807","7828","extinct","5","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Luminidites",""
"328221","328221","txn","F","species","Luminidites colombianensis","","328221","species","Luminidites colombianensis","328220","7828","extinct","2","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Luminidites",""
"417831","417831","txn","","genus","Cocos","","417831","genus","Cocos","53807","8628","extant","4","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Cocos",""
"454304","454304","txn","","species","Cocos sahnii","","454304","species","Cocos sahnii","417831","80975","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Cocos",""
"463149","463149","txn","","species","Cocos intertrappeansis","","463149","species","Cocos intertrappeansis","417831","82996","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Cocos",""
"454303","454303","txn","","species","Cocos nucifera","","454303","species","Cocos nucifera","417831","8628","extant","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Cocos",""
"406134","406134","txn","","genus","Calamopsis","","406134","genus","Calamopsis","53807","71641","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Calamopsis","Calamopsis bredana"
"406135","406135","txn","","species","Calamopsis bredana","","406135","species","Calamopsis bredana","406134","71641","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Calamopsis",""
"404982","404982","txn","","genus","Amesoneuron","","404982","genus","Amesoneuron","53807","71641","extinct","34","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Amesoneuron","Amesoneuron noeggerathiae"
"462901","462901","txn","","species","Amesoneuron borassoides","","462901","species","Amesoneuron borassoides","404982","82996","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Amesoneuron",""
"404983","404983","txn","","species","Amesoneuron noeggerathiae","","404983","species","Amesoneuron noeggerathiae","404982","71641","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Amesoneuron",""
"443099","443099","txn","","species","Amesoneuron siwalicus","","443099","species","Amesoneuron siwalicus","404982","78400","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Amesoneuron",""
"252674","252674","txn","F","genus","Arecipites","","252674","genus","Arecipites","53807","43893","extinct","205","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Arecipites",""
"327754","327754","txn","F","species","Arecipites regio","","327754","species","Arecipites regio","252674","7828","extinct","16","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Arecipites",""
"251558","251558","txn","F","species","Retimonocolpites regio","subjective synonym of","327754","species","Arecipites regio","252674","43665","extinct","16","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Arecipites",""
"476897","476897","txn","","species","Arecipites botrus","","476897","species","Arecipites botrus","252674","85671","extinct","3","Angiospermae","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","Arecaceae","Arecipites",""
